epoch,time,lr,loss,acc,val_loss,val_acc
1,110.6053091250069,0.001,0.32862562150057417,92.99012465598187,0.1453794715009205,95.46632124352331
2,108.21100454201223,0.001,0.08566806864452359,97.21547676865792,0.33524969128476834,90.5440414507772
3,109.62705487498897,0.001,0.06558566936514144,97.81447304516756,0.03908016395615173,98.44559585492227
4,109.92674737499328,0.001,0.04198213731155393,98.6563056499919,0.050718661494205654,98.44559585492227
5,109.4645032499975,0.001,0.04193983830828796,98.80200744698074,0.0935731718396295,97.40932642487047
6,109.63048675001482,0.001,0.02083045949064859,99.35243645782742,0.03736559463027923,98.96373056994818
7,109.80695399999968,0.001,0.08381588861734635,97.28023312287519,0.03760263120418974,98.57512953367876
8,109.60832579099224,0.001,0.03897514815207209,98.72106200420916,0.029526134223045078,99.22279792746114
9,109.72315045900177,0.001,0.018664700021700877,99.35243645782742,0.019620088528186672,99.48186528497409
10,109.80952691700077,0.001,0.024091006768531903,99.2229237493929,0.023633867073044122,99.09326424870466
11,109.92654491600115,0.001,0.012809210305720489,99.64384005180509,0.05005933734265016,98.83419689119171
12,109.70088570800726,0.001,0.04041156377124689,98.76962926987211,0.0419496386807081,99.48186528497409
13,109.4938185409992,0.001,0.047477299960712184,98.47822567589445,0.02251518740791615,99.48186528497409
14,109.6465202079853,0.001,0.023686182211016458,99.28768010361017,0.021053301308146036,99.48186528497409
